Exo_type_id,Exo_type,Exo_objective,Exo_focus,Exo_id,Source_format,Target_format,Source_sentence_id,Source_word_id,Source_lang,Target_lang,Full_sentence,Instruction,Sentence_w_blank,Right_answer,Dist_1,Dist_2,Dist_3,Explanation,Difficulty,Remediation
14,MCQ,Learning vocabulary,Spellings,335,text,text,,577.0,French,Hindi,सब्जियोंऔर फलोंकी दुकान,Select the correct spelling:,,फलोंकी,फलोंकि,फलौंकी,फलोँकी,,B2,
14,MCQ,Learning vocabulary,Spellings,336,text,text,,579.0,French,Hindi,एम्पलॉयमेंट एजंसी,Select the correct spelling:,,एम्पलॉयमेंट,ऐम्पलॉयमेंट,एम्पलॉयमैंट,एम्पलॉयमेँट,,C1,
14,MCQ,Learning vocabulary,Spellings,337,text,text,,579.0,French,Hindi,एम्पलॉयमेंट एजंसी,Select the correct spelling:,,एजंसी,एजंसि,ऐजंसी,एजँसी,,C1,
14,MCQ,Learning vocabulary,Spellings,338,text,text,,584.0,French,Hindi,गड्ढे,Select the correct spelling:,,गड्ढे,गड्ढै,गद्ढे,गड्धे,,C1,
14,MCQ,Learning vocabulary,Spellings,339,text,text,,590.0,French,Hindi,दस्ताने,Select the correct spelling:,,दस्ताने,दस्तानै,दस्टाने,डस्ताने,,B2,
14,MCQ,Learning vocabulary,Spellings,340,text,text,,591.0,French,Hindi,टोपी / हुड,Select the correct spelling:,,टोपी,टोपि,टौपी,तोपी,,C1,
14,MCQ,Learning vocabulary,Spellings,341,text,text,,593.0,French,Hindi,बिचमे छेदवाली गोल वस्तु,Select the correct spelling:,,छेदवाली,छेदवालि,छैदवाली,छेडवाली,,B2,
14,MCQ,Learning vocabulary,Spellings,342,text,text,,594.0,French,Hindi,कानकी बालियां,Select the correct spelling:,,बालियां,बालीयां,बालियाँ,बालियाँ,,B2,
14,MCQ,Learning vocabulary,Spellings,343,text,text,,595.0,French,Hindi,ब्रेसलेट,Select the correct spelling:,,ब्रेसलेट,ब्रैसलैट,ब्रेसलेत,ब्रेशलेट,,B2,
14,MCQ,Learning vocabulary,Spellings,344,text,text,,596.0,French,Hindi,गलेका हार / नेकलेस,Select the correct spelling:,,नेकलेस,नैकलैस,णेकलेस,नेकलेश,,C1,
14,MCQ,Learning vocabulary,Spellings,345,text,text,,598.0,French,Hindi,नेलपॉलिश,Select the correct spelling:,,नेलपॉलिश,नेलपॉलीश,नैलपॉलिश,नेलपाँलिश,,A1,
14,MCQ,Learning vocabulary,Spellings,346,text,text,,601.0,French,Hindi,जाकेट,Select the correct spelling:,,जाकेट,जाकैट,जाकेत,ज्ञाकेट,,C1,
14,MCQ,Learning vocabulary,Spellings,347,text,text,,603.0,French,Hindi,पॅंटीज,Select the correct spelling:,,पॅंटीज,पॅंटिज,पॅँटीज,पॅंतीज,,C1,
14,MCQ,Learning vocabulary,Spellings,348,text,text,,604.0,French,Hindi,मोजे,Select the correct spelling:,,मोजे,मोजै,मौजे,मोज्ञे,,C1,
14,MCQ,Learning vocabulary,Spellings,349,text,text,,606.0,French,Hindi,टीशर्ट,Select the correct spelling:,,टीशर्ट,टिशर्ट,तीशर्त,टीषर्ट,,C1,
14,MCQ,Learning vocabulary,Spellings,350,text,text,,607.0,French,Hindi,जूते,Select the correct spelling:,,जूते,जुते,जूतै,जूटे,,C1,
14,MCQ,Learning vocabulary,Spellings,351,text,text,,609.0,French,Hindi,कपड़े धोनेका साबुन,Select the correct spelling:,,धोनेका,धोनैका,धौनेका,ढोनेका,,B1,
14,MCQ,Learning vocabulary,Spellings,352,text,text,,609.0,French,Hindi,कपड़े धोनेका साबुन,Select the correct spelling:,,साबुन,साबून,साबुण,शाबुन,,B1,
14,MCQ,Learning vocabulary,Spellings,353,text,text,,610.0,French,Hindi,कपड़े धोना,Select the correct spelling:,,धोना,धौना,ढोना,धोणा,,A1,
14,MCQ,Learning vocabulary,Spellings,354,text,text,,611.0,French,Hindi,वॉशिंग मशीन,Select the correct spelling:,,वॉशिंग,वॉशींग,वॉशिँग,वाँशिंग,,A1,
14,MCQ,Learning vocabulary,Spellings,355,text,text,,611.0,French,Hindi,वॉशिंग मशीन,Select the correct spelling:,,मशीन,मशिन,मशीण,मषीन,,A1,
14,MCQ,Learning vocabulary,Spellings,356,text,text,,612.0,French,Hindi,कपड़े सूखाने डालना,Select the correct spelling:,,सूखाने,सुखाने,सूखानै,सूखाणे,,B1,
14,MCQ,Learning vocabulary,Spellings,357,text,text,,613.0,French,Hindi,लॉंड्री / धुलाईघर,Select the correct spelling:,,लॉंड्री,लॉंड्रि,लॉँड्री,लाँंड्री,,C1,
14,MCQ,Learning vocabulary,Spellings,358,text,text,,613.0,French,Hindi,लॉंड्री / धुलाईघर,Select the correct spelling:,,धुलाईघर,धुलाइघर,धूलाईघर,ढुलाईघर,,C1,
14,MCQ,Learning vocabulary,Spellings,359,text,text,,616.0,French,Hindi,सूती,Select the correct spelling:,,सूती,सूति,सुती,सूटी,,C1,
14,MCQ,Learning vocabulary,Spellings,360,text,text,,621.0,French,Hindi,कॉंटॅक्ट लेंसेस,Select the correct spelling:,,कॉंटॅक्ट,कॉँटॅक्ट,काँंटॅक्ट,क ांंटॅक्ट,,C1,
14,MCQ,Learning vocabulary,Spellings,361,text,text,,621.0,French,Hindi,कॉंटॅक्ट लेंसेस,Select the correct spelling:,,लेंसेस,लैंसैस,लेँसेस,लेंशेश,,C1,
14,MCQ,Learning vocabulary,Spellings,362,text,text,,624.0,French,Hindi,लिपस्टिक,Select the correct spelling:,,लिपस्टिक,लीपस्टीक,लिपस्तिक,लिपश्टिक,,C1,
14,MCQ,Learning vocabulary,Spellings,363,text,text,,626.0,French,Hindi,पोषाख / ड्रेस,Select the correct spelling:,,पोषाख,पौषाख,पोशाख,पोसाख,,B2,
14,MCQ,Learning vocabulary,Spellings,364,text,text,,626.0,French,Hindi,पोषाख / ड्रेस,Select the correct spelling:,,ड्रेस,ड्रैस,द्रेस,ड्रेश,,B2,
14,MCQ,Learning vocabulary,Spellings,365,text,text,,627.0,French,Hindi,स्कर्ट,Select the correct spelling:,,स्कर्ट,स्कर्त,श्कर्ट,ष्कर्ट,,B1,
14,MCQ,Learning vocabulary,Spellings,366,text,text,,628.0,French,Hindi,जींस,Select the correct spelling:,,जींस,जिंस,जीँस,जींश,,C1,
14,MCQ,Learning vocabulary,Spellings,367,text,text,,629.0,French,Hindi,जानघियाँ / अंडरपॅंट्स,Select the correct spelling:,,जानघियाँ,जानघीयाँ,जानघियां,जानघियॉ,,B2,
14,MCQ,Learning vocabulary,Spellings,368,text,text,,629.0,French,Hindi,जानघियाँ / अंडरपॅंट्स,Select the correct spelling:,,अंडरपॅंट्स,अँडरपॅंट्स,अँडरपॅँट्स,अंडरपॅंत्स,,B2,
14,MCQ,Learning vocabulary,Spellings,369,text,text,,630.0,French,Hindi,सूट,Select the correct spelling:,,सूट,सुट,सूत,शूट,,C1,
14,MCQ,Learning vocabulary,Spellings,370,text,text,,635.0,French,Hindi,बिकिनी,Select the correct spelling:,,बिकिनी,बीकीनी,बिकिनि,बिकिणी,,B1,
14,MCQ,Learning vocabulary,Spellings,371,text,text,,639.0,French,Hindi,बिजलीके खंबे,Select the correct spelling:,,बिजलीके,बीजलीके,बिजलिके,बिजलीकै,,C1,
14,MCQ,Learning vocabulary,Spellings,372,text,text,,640.0,French,Hindi,मजबुत कटिली तार,Select the correct spelling:,,मजबुत,मजबूत,मजबुट,मज्ञबुत,,C1,
14,MCQ,Learning vocabulary,Spellings,373,text,text,,640.0,French,Hindi,मजबुत कटिली तार,Select the correct spelling:,,कटिली,कटीली,कटिलि,कतिली,,C1,
14,MCQ,Learning vocabulary,Spellings,374,text,text,,642.0,French,Hindi,झुंड,Select the correct spelling:,,झुंड,झूंड,झुँड,झुंद,,C1,
14,MCQ,Learning vocabulary,Spellings,375,text,text,,643.0,French,Hindi,फसल काटने और इकट्ठा करनेवाला बड़ा कृषियन्त्र / कंबाइन हार्वेस्टर,Select the correct spelling:,,काटने,काटनै,कातने,काटणे,,C1,
14,MCQ,Learning vocabulary,Spellings,376,text,text,,643.0,French,Hindi,फसल काटने और इकट्ठा करनेवाला बड़ा कृषियन्त्र / कंबाइन हार्वेस्टर,Select the correct spelling:,,इकट्ठा,ईकट्ठा,इकत्ठा,इकट्था,,C1,
14,MCQ,Learning vocabulary,Spellings,377,text,text,,643.0,French,Hindi,फसल काटने और इकट्ठा करनेवाला बड़ा कृषियन्त्र / कंबाइन हार्वेस्टर,Select the correct spelling:,,कृषियन्त्र,कृषीयन्त्र,कृषियन्ट्र,कृषियण्त्र,,C1,
14,MCQ,Learning vocabulary,Spellings,378,text,text,,643.0,French,Hindi,फसल काटने और इकट्ठा करनेवाला बड़ा कृषियन्त्र / कंबाइन हार्वेस्टर,Select the correct spelling:,,कंबाइन,कंबाईन,कँबाइन,कंबाइण,,C1,
14,MCQ,Learning vocabulary,Spellings,379,text,text,,643.0,French,Hindi,फसल काटने और इकट्ठा करनेवाला बड़ा कृषियन्त्र / कंबाइन हार्वेस्टर,Select the correct spelling:,,हार्वेस्टर,हार्वैस्टर,हार्वेस्तर,हार्वेश्टर,,C1,
14,MCQ,Learning vocabulary,Spellings,380,text,text,,644.0,French,Hindi,जोतना,Select the correct spelling:,,जोतना,जौतना,जोटना,जोतणा,,C1,
14,MCQ,Learning vocabulary,Spellings,381,text,text,,645.0,French,Hindi,सेंद्रिय खाद,Select the correct spelling:,,सेंद्रिय,सेंद्रीय,सैंद्रिय,सेँद्रिय,,B2,
14,MCQ,Learning vocabulary,Spellings,382,text,text,,648.0,French,Hindi,कृषि,Select the correct spelling:,,कृषि,कृषी,कृशि,कृसि,,C1,
14,MCQ,Learning vocabulary,Spellings,383,text,text,,649.0,French,Hindi,किसान,Select the correct spelling:,,किसान,कीसान,किसाण,किशान,,A1,
14,MCQ,Learning vocabulary,Spellings,384,text,text,,650.0,French,Hindi,शिकारी,Select the correct spelling:,,शिकारी,शीकारी,शिकारि,षिकारी,,C1,
14,MCQ,Learning vocabulary,Spellings,385,text,text,,652.0,French,Hindi,कंट्रीसाईडमे / देहाती प्राकृतिक इलाकेमे,Select the correct spelling:,,कंट्रीसाईडमे,कंट्रीसाइडमे,कंट्रिसाईडमे,कंट्रीसाईडमै,,B1,
14,MCQ,Learning vocabulary,Spellings,386,text,text,,652.0,French,Hindi,कंट्रीसाईडमे / देहाती प्राकृतिक इलाकेमे,Select the correct spelling:,,देहाती,देहाति,दैहाती,देहाटी,,B1,
14,MCQ,Learning vocabulary,Spellings,387,text,text,,653.0,French,Hindi,मछली पकड़नेवाली नाव,Select the correct spelling:,,पकड़नेवाली,पकड़नेवालि,पकड़नैवाली,पकद़नेवाली,,A1,
14,MCQ,Learning vocabulary,Spellings,388,text,text,,655.0,French,Hindi,गाँव / देहात,Select the correct spelling:,,गाँव,गांव,गॉव,गांव,,B1,
14,MCQ,Learning vocabulary,Spellings,389,text,text,,655.0,French,Hindi,गाँव / देहात,Select the correct spelling:,,देहात,दैहात,देहाट,डेहात,,B1,
14,MCQ,Learning vocabulary,Spellings,390,text,text,,656.0,French,Hindi,सुखी घास,Select the correct spelling:,,सुखी,सुखि,सूखी,शुखी,,B2,
14,MCQ,Learning vocabulary,Spellings,391,text,text,,658.0,French,Hindi,हॉर्टीकल्चर / फूलों और फलोंके बागान,Select the correct spelling:,,हॉर्टीकल्चर,हॉर्टिकल्चर,हाँर्टीकल्चर,ह ांर्टीकल्चर,,B2,
14,MCQ,Learning vocabulary,Spellings,392,text,text,,658.0,French,Hindi,हॉर्टीकल्चर / फूलों और फलोंके बागान,Select the correct spelling:,,फूलों,फुलों,फूलौं,फूलोँ,,B2,
14,MCQ,Learning vocabulary,Spellings,393,text,text,,658.0,French,Hindi,हॉर्टीकल्चर / फूलों और फलोंके बागान,Select the correct spelling:,,फलोंके,फलोंकै,फलौंके,फलोँके,,B2,
14,MCQ,Learning vocabulary,Spellings,394,text,text,,659.0,French,Hindi,फलोंके पेड़ोने,Select the correct spelling:,,पेड़ोने,पैड़ोनै,पेड़ौने,पेद़ोने,,B2,
14,MCQ,Learning vocabulary,Spellings,395,text,text,,661.0,French,Hindi,ट्यूलिप,Select the correct spelling:,,ट्यूलिप,ट्यूलीप,ट्युलिप,त्यूलिप,,B2,
14,MCQ,Learning vocabulary,Spellings,396,text,text,,662.0,French,Hindi,पेड़पौधे,Select the correct spelling:,,पेड़पौधे,पैड़पौधै,पेड़पोधे,पेद़पौधे,,C1,
14,MCQ,Learning vocabulary,Spellings,397,text,text,,666.0,French,Hindi,घोड़ेका नर बच्चा,Select the correct spelling:,,घोड़ेका,घोड़ैका,घौड़ेका,घोद़ेका,,C1,
14,MCQ,Learning vocabulary,Spellings,398,text,text,,672.0,French,Hindi,कुत्तेका बच्चा,Select the correct spelling:,,कुत्तेका,कूत्तेका,कुत्तैका,कुट्टेका,,C1,
14,MCQ,Learning vocabulary,Spellings,399,text,text,,673.0,French,Hindi,चूजे,Select the correct spelling:,,चूजे,चुजे,चूजै,चूज्ञे,,C1,
14,MCQ,Learning vocabulary,Spellings,400,text,text,,680.0,French,Hindi,सुअर,Select the correct spelling:,,सुअर,सूअर,शुअर,षुअर,,C1,
14,MCQ,Learning vocabulary,Spellings,401,text,text,,683.0,French,Hindi,घोड़ी,Select the correct spelling:,,घोड़ी,घोड़ि,घौड़ी,घोद़ी,,C1,
14,MCQ,Learning vocabulary,Spellings,402,text,text,,691.0,French,Hindi,"(गेहू, चावल, मका आदिसे बनी लाई या आटा )",Select the correct spelling:,,आदिसे,आदीसे,आदिसै,आडिसे,,B2,
14,MCQ,Learning vocabulary,Spellings,403,text,text,,692.0,French,Hindi,अनाजके दाने,Select the correct spelling:,,अनाजके,अनाजकै,अणाजके,अनाज्ञके,,A2,
14,MCQ,Learning vocabulary,Spellings,404,text,text,,692.0,French,Hindi,अनाजके दाने,Select the correct spelling:,,दाने,दानै,डाने,दाणे,,A2,
14,MCQ,Learning vocabulary,Spellings,405,text,text,,693.0,French,Hindi,कीटनाशक,Select the correct spelling:,,कीटनाशक,किटनाशक,कीतनाशक,कीटणाशक,,C1,
14,MCQ,Learning vocabulary,Spellings,406,text,text,,694.0,French,Hindi,रासायनिक खाद,Select the correct spelling:,,रासायनिक,रासायनीक,रासायणिक,राशायनिक,,B2,
14,MCQ,Learning vocabulary,Spellings,407,text,text,,697.0,French,Hindi,सिंचन,Select the correct spelling:,,सिंचन,सींचन,सिँचन,सिंचण,,C1,
14,MCQ,Learning vocabulary,Spellings,408,text,text,,698.0,French,Hindi,मधुमखखीका छत्ता,Select the correct spelling:,,मधुमखखीका,मधुमखखिका,मधूमखखीका,मढुमखखीका,,C1,
14,MCQ,Learning vocabulary,Spellings,409,text,text,,699.0,French,Hindi,चरागाह / घासवाला मैदान,Select the correct spelling:,,मैदान,मेदान,मैडान,मैदाण,,A2,
14,MCQ,Learning vocabulary,Spellings,410,text,text,,700.0,French,Hindi,सुअरके बच्चे,Select the correct spelling:,,सुअरके,सूअरके,सुअरकै,शुअरके,,C1,
14,MCQ,Learning vocabulary,Spellings,411,text,text,,701.0,French,Hindi,स्वालो,Select the correct spelling:,,स्वालो,स्वालौ,श्वालो,ष्वालो,,A2,
14,MCQ,Learning vocabulary,Spellings,412,text,text,,704.0,French,Hindi,कसाईखाना,Select the correct spelling:,,कसाईखाना,कसाइखाना,कसाईखाणा,कशाईखाना,,C1,
14,MCQ,Learning vocabulary,Spellings,413,text,text,,705.0,French,Hindi,साईलो (अनाज रखनेकी मीनारनुमा जगह),Select the correct spelling:,,साईलो,साइलो,साईलौ,शाईलो,,C1,
14,MCQ,Learning vocabulary,Spellings,414,text,text,,705.0,French,Hindi,साईलो (अनाज रखनेकी मीनारनुमा जगह),Select the correct spelling:,,रखनेकी,रखनेकि,रखनैकी,रखणेकी,,C1,
14,MCQ,Learning vocabulary,Spellings,415,text,text,,705.0,French,Hindi,साईलो (अनाज रखनेकी मीनारनुमा जगह),Select the correct spelling:,,मीनारनुमा,मिनारनुमा,मीनारनूमा,मीणारणुमा,,C1,
14,MCQ,Learning vocabulary,Spellings,416,text,text,,709.0,French,Hindi,उखाड़ फेंकना,Select the correct spelling:,,फेंकना,फैंकना,फेँकना,फेंकणा,,C1,
14,MCQ,Learning vocabulary,Spellings,417,text,text,,711.0,French,Hindi,अवांछित रूपसे प्रवेश की हुई स्पिशिज,Select the correct spelling:,,अवांछित,अवांछीत,अवाँछित,अवाँछित,,B1,
14,MCQ,Learning vocabulary,Spellings,418,text,text,,711.0,French,Hindi,अवांछित रूपसे प्रवेश की हुई स्पिशिज,Select the correct spelling:,,प्रवेश,प्रवैश,प्रवेष,प्रवेस,,B1,
14,MCQ,Learning vocabulary,Spellings,419,text,text,,711.0,French,Hindi,अवांछित रूपसे प्रवेश की हुई स्पिशिज,Select the correct spelling:,,स्पिशिज,स्पीशीज,स्पिषिज,स्पिसिज,,B1,
14,MCQ,Learning vocabulary,Spellings,420,text,text,,712.0,French,Hindi,जैवविविधता,Select the correct spelling:,,जैवविविधता,जैववीवीधता,जेवविविधता,जैवविविधटा,,A2,
14,MCQ,Learning vocabulary,Spellings,421,text,text,,713.0,French,Hindi,जनसंख्या,Select the correct spelling:,,जनसंख्या,जनसँख्या,जणसंख्या,जनशंख्या,,B2,
14,MCQ,Learning vocabulary,Spellings,422,text,text,,715.0,French,Hindi,बड़ी मात्रामे विलुप्ति,Select the correct spelling:,,विलुप्ति,वीलुप्ती,विलूप्ति,विलुप्टि,,A2,
14,MCQ,Learning vocabulary,Spellings,423,text,text,,716.0,French,Hindi,पोचिन्ग,Select the correct spelling:,,पोचिन्ग,पोचीन्ग,पौचिन्ग,पोचिण्ग,,A1,
14,MCQ,Learning vocabulary,Spellings,424,text,text,,717.0,French,Hindi,दोहन / शोषण,Select the correct spelling:,,दोहन,दौहन,डोहन,दोहण,,B1,
14,MCQ,Learning vocabulary,Spellings,425,text,text,,717.0,French,Hindi,दोहन / शोषण,Select the correct spelling:,,शोषण,शौषण,शोषन,षोषण,,B1,
14,MCQ,Learning vocabulary,Spellings,426,text,text,,719.0,French,Hindi,पौधों और पशुओं के प्राकृतिक आवास,Select the correct spelling:,,पौधों,पौधौं,पोधों,पौधोँ,,B1,
14,MCQ,Learning vocabulary,Spellings,427,text,text,,719.0,French,Hindi,पौधों और पशुओं के प्राकृतिक आवास,Select the correct spelling:,,पशुओं,पशूओं,पशुऔं,पशुओँ,,B1,
14,MCQ,Learning vocabulary,Spellings,428,text,text,,721.0,French,Hindi,ग्रीन हाउस इफेक्ट वायु / गॅस,Select the correct spelling:,,हाउस,हाऊस,हाउश,हाउष,,B2,
14,MCQ,Learning vocabulary,Spellings,429,text,text,,721.0,French,Hindi,ग्रीन हाउस इफेक्ट वायु / गॅस,Select the correct spelling:,,इफेक्ट,ईफेक्ट,इफैक्ट,इफेक्त,,B2,
14,MCQ,Learning vocabulary,Spellings,430,text,text,,722.0,French,Hindi,ओझोन लेयर होल,Select the correct spelling:,,ओझोन,औझोन,ओझौन,ओझोण,,A1,
14,MCQ,Learning vocabulary,Spellings,431,text,text,,723.0,French,Hindi,कार्बन डाई ओक्साइड,Select the correct spelling:,,ओक्साइड,ओक्साईड,औक्साइड,ओक्साइद,,B2,
14,MCQ,Learning vocabulary,Spellings,432,text,text,,724.0,French,Hindi,मिथेन,Select the correct spelling:,,मिथेन,मीथेन,मिथैन,मिठेन,,A1,
14,MCQ,Learning vocabulary,Spellings,433,text,text,,725.0,French,Hindi,नाइट्रेट्स,Select the correct spelling:,,नाइट्रेट्स,नाईट्रेट्स,नाइट्रैट्स,नाइत्रेत्स,,A1,
14,MCQ,Learning vocabulary,Spellings,434,text,text,,726.0,French,Hindi,एसिड रेन / आम्लयुक्त बारिश,Select the correct spelling:,,एसिड,एसीड,ऐसिड,एसिद,,B2,
14,MCQ,Learning vocabulary,Spellings,435,text,text,,726.0,French,Hindi,एसिड रेन / आम्लयुक्त बारिश,Select the correct spelling:,,बारिश,बारीश,बारिष,बारिस,,B2,
14,MCQ,Learning vocabulary,Spellings,436,text,text,,727.0,French,Hindi,सुरक्षा और हिफ़ाज़त,Select the correct spelling:,,सुरक्षा,सूरक्षा,सुरक्शा,शुरक्षा,,A1,
14,MCQ,Learning vocabulary,Spellings,437,text,text,,727.0,French,Hindi,सुरक्षा और हिफ़ाज़त,Select the correct spelling:,,हिफ़ाज़त,हीफ़ाज़त,हिफ़ाज़ट,हिफ़ाज्ञ़त,,A1,
14,MCQ,Learning vocabulary,Spellings,438,text,text,,728.0,French,Hindi,समुद्रि पौधे - पशु और उनका परिवेश,Select the correct spelling:,,समुद्रि,समुद्री,समूद्रि,समुड्रि,,A2,
14,MCQ,Learning vocabulary,Spellings,439,text,text,,728.0,French,Hindi,समुद्रि पौधे - पशु और उनका परिवेश,Select the correct spelling:,,पौधे,पौधै,पोधे,पौढे,,A2,
14,MCQ,Learning vocabulary,Spellings,440,text,text,,728.0,French,Hindi,समुद्रि पौधे - पशु और उनका परिवेश,Select the correct spelling:,,पशु,पशू,पषु,पसु,,A2,
14,MCQ,Learning vocabulary,Spellings,441,text,text,,728.0,French,Hindi,समुद्रि पौधे - पशु और उनका परिवेश,Select the correct spelling:,,परिवेश,परीवेश,परिवैश,परिवेष,,A2,
14,MCQ,Learning vocabulary,Spellings,442,text,text,,730.0,French,Hindi,पर्यावरण- विज्ञान इकॉलॉजी,Select the correct spelling:,,विज्ञान,वीज्ञान,विज्ञाण,विज्ञ्ञान,,B2,
14,MCQ,Learning vocabulary,Spellings,443,text,text,,730.0,French,Hindi,पर्यावरण- विज्ञान इकॉलॉजी,Select the correct spelling:,,इकॉलॉजी,ईकॉलॉजी,इकॉलॉजि,इकाँलाँजी,,B2,
14,MCQ,Learning vocabulary,Spellings,444,text,text,,731.0,French,Hindi,पर्यावरण विशेषद्न्य,Select the correct spelling:,,विशेषद्न्य,वीशेषद्न्य,विशैषद्न्य,विशेषड्न्य,,B1,
14,MCQ,Learning vocabulary,Spellings,445,text,text,,732.0,French,Hindi,ग्रीनहाउस / पौधाघर,Select the correct spelling:,,ग्रीनहाउस,ग्रिनहाउस,ग्रीनहाऊस,ग्रीणहाउस,,B2,
14,MCQ,Learning vocabulary,Spellings,446,text,text,,733.0,French,Hindi,शाश्वत / स्थाई विकास / सॅस्टेनीबल डेवलपमेंट,Select the correct spelling:,,शाश्वत,शाश्वट,षाष्वत,सास्वत,,B1,
14,MCQ,Learning vocabulary,Spellings,447,text,text,,733.0,French,Hindi,शाश्वत / स्थाई विकास / सॅस्टेनीबल डेवलपमेंट,Select the correct spelling:,,स्थाई,स्थाइ,स्ठाई,श्थाई,,B1,
14,MCQ,Learning vocabulary,Spellings,448,text,text,,733.0,French,Hindi,शाश्वत / स्थाई विकास / सॅस्टेनीबल डेवलपमेंट,Select the correct spelling:,,विकास,वीकास,विकाश,विकाष,,B1,
14,MCQ,Learning vocabulary,Spellings,449,text,text,,733.0,French,Hindi,शाश्वत / स्थाई विकास / सॅस्टेनीबल डेवलपमेंट,Select the correct spelling:,,सॅस्टेनीबल,सॅस्टेनिबल,सॅस्टैनीबल,सॅस्तेनीबल,,B1,
14,MCQ,Learning vocabulary,Spellings,450,text,text,,733.0,French,Hindi,शाश्वत / स्थाई विकास / सॅस्टेनीबल डेवलपमेंट,Select the correct spelling:,,डेवलपमेंट,डैवलपमैंट,डेवलपमेँट,डेवलपमेंत,,B1,
14,MCQ,Learning vocabulary,Spellings,451,text,text,,737.0,French,Hindi,बांध,Select the correct spelling:,,बांध,बाँध,बाँध,बांढ,,B2,
14,MCQ,Learning vocabulary,Spellings,452,text,text,,738.0,French,Hindi,सोलर पॅनॅल,Select the correct spelling:,,सोलर,सौलर,शोलर,षोलर,,A1,
14,MCQ,Learning vocabulary,Spellings,453,text,text,,739.0,French,Hindi,ग्लास रिसाइक्लिंग / काँच नवीनीकरण,Select the correct spelling:,,रिसाइक्लिंग,रिसाईक्लिंग,रीसाइक्लींग,रिसाइक्लिँग,,C1,
14,MCQ,Learning vocabulary,Spellings,454,text,text,,739.0,French,Hindi,ग्लास रिसाइक्लिंग / काँच नवीनीकरण,Select the correct spelling:,,काँच,कांच,कॉच,कांच,,C1,
14,MCQ,Learning vocabulary,Spellings,455,text,text,,739.0,French,Hindi,ग्लास रिसाइक्लिंग / काँच नवीनीकरण,Select the correct spelling:,,नवीनीकरण,नविनिकरण,णवीणीकरण,नवीनीकरन,,C1,
14,MCQ,Learning vocabulary,Spellings,456,text,text,,740.0,French,Hindi,वनीकरण वृद्धि,Select the correct spelling:,,वनीकरण,वनिकरण,वणीकरण,वनीकरन,,C1,
14,MCQ,Learning vocabulary,Spellings,457,text,text,,740.0,French,Hindi,वनीकरण वृद्धि,Select the correct spelling:,,वृद्धि,वृद्धी,वृड्धि,वृद्ढि,,C1,
14,MCQ,Learning vocabulary,Spellings,458,text,text,,741.0,French,Hindi,सुरक्षित क्षेत्र,Select the correct spelling:,,सुरक्षित,सुरक्षीत,सूरक्षित,सुरक्षिट,,C1,
14,MCQ,Learning vocabulary,Spellings,459,text,text,,741.0,French,Hindi,सुरक्षित क्षेत्र,Select the correct spelling:,,क्षेत्र,क्षैत्र,क्षेट्र,क्शेत्र,,C1,
14,MCQ,Learning vocabulary,Spellings,460,text,text,,742.0,French,Hindi,अतिरिक्त फिशिंग,Select the correct spelling:,,फिशिंग,फीशींग,फिशिँग,फिषिंग,,C1,
14,MCQ,Learning vocabulary,Spellings,461,text,text,,743.0,French,Hindi,कूड़ाकरकट,Select the correct spelling:,,कूड़ाकरकट,कुड़ाकरकट,कूड़ाकरकत,कूद़ाकरकट,,C1,
14,MCQ,Learning vocabulary,Spellings,462,text,text,,744.0,French,Hindi,युरानियम,Select the correct spelling:,,युरानियम,युरानीयम,यूरानियम,युराणियम,,B2,
14,MCQ,Learning vocabulary,Spellings,463,text,text,,745.0,French,Hindi,आण्विक कचरा / नुक्लिअर वेस्ट,Select the correct spelling:,,नुक्लिअर,नुक्लीअर,नूक्लिअर,णुक्लिअर,,A1,
14,MCQ,Learning vocabulary,Spellings,464,text,text,,748.0,French,Hindi,प्रदूषण,Select the correct spelling:,,प्रदूषण,प्रदुषण,प्रडूषण,प्रदूषन,,C1,
14,MCQ,Learning vocabulary,Spellings,465,text,text,,749.0,French,Hindi,परमाणु उर्जा निर्माण कारखानेमे / न्यूक्लियर पॉवर प्लांट,Select the correct spelling:,,निर्माण,नीर्माण,णिर्माण,निर्मान,,C1,
14,MCQ,Learning vocabulary,Spellings,466,text,text,,749.0,French,Hindi,परमाणु उर्जा निर्माण कारखानेमे / न्यूक्लियर पॉवर प्लांट,Select the correct spelling:,,न्यूक्लियर,न्यूक्लीयर,न्युक्लियर,ण्यूक्लियर,,C1,
14,MCQ,Learning vocabulary,Spellings,467,text,text,,750.0,French,Hindi,जिनेटिकली मोडीफ़ाईड ऑर्गानीज्म,Select the correct spelling:,,जिनेटिकली,जीनेटीकली,जिनेटिकलि,जिनैटिकली,,B2,
14,MCQ,Learning vocabulary,Spellings,468,text,text,,750.0,French,Hindi,जिनेटिकली मोडीफ़ाईड ऑर्गानीज्म,Select the correct spelling:,,मोडीफ़ाईड,मोडीफ़ाइड,मोडिफ़ाईड,मौडीफ़ाईड,,B2,
14,MCQ,Learning vocabulary,Spellings,469,text,text,,750.0,French,Hindi,जिनेटिकली मोडीफ़ाईड ऑर्गानीज्म,Select the correct spelling:,,ऑर्गानीज्म,ऑर्गानिज्म,ऑर्गाणीज्म,ऑर्गानीज्ञ्म,,B2,
14,MCQ,Learning vocabulary,Spellings,470,text,text,,751.0,French,Hindi,संदूषण,Select the correct spelling:,,संदूषण,संदुषण,सँदूषण,संडूषण,,B1,
